# Exposure 1: duration 900s, RA: 38.75, Dec: 0.1, PA: 0.0
# Target    Fiber          X          Y         RA        DEC
_Sky_3284209127    246  -69.27962  -31.95778   38.85032   -0.11598
_Sky_3284190006    247  -61.54743  -36.06734   38.86309   -0.09189
_Sky_3284205800    248  -68.97282  -40.20608   38.87600   -0.11487
_Cos_40691031263437470    250  -67.77137  -51.40008   38.91080   -0.11091
_Cos_40691035558395950    251  -59.58358  -53.56298   38.91751   -0.08544
_Sky_3284171832    252  -69.77353  -56.19771   38.92571   -0.11701
_Sky_3284161411    253  -62.59525  -60.57082   38.93928   -0.09464
_Cos_40691031263437671    254  -66.74985  -63.47715   38.94830   -0.10746
_Sky_3284159310    255  -62.13421  -68.41170   38.96360   -0.09303
_Cos_40691031263438067    256  -64.86827  -73.49511   38.97934   -0.10138
_Sky_3284168572    257  -61.83059  -76.18351   38.98767   -0.09189
_Cos_40690893824465439    259  -63.16715  -79.69711   38.99853   -0.09594
_Cos_40690893824480504    258  -66.71799  -79.17652   38.99691   -0.10696
_Cos_40690893824464982    260  -67.04918  -89.59604   39.02908   -0.10769
_Cos_40690898119442128    261  -60.08099  -90.44029   39.03172   -0.08609
_Sky_3284169046    262  -69.11673  -96.27511   39.04964   -0.11388
_Cos_40690893824480427    264  -67.65535  -99.32607   39.05903   -0.10927
_Star_2500243880549829376    263  -61.32976  -99.09760   39.05838   -0.08971
_Cos_40690893824465097    266  -66.44711 -113.75802   39.10333   -0.10506
_Sky_3284210892    267  -62.64687 -116.12528   39.11061   -0.09325
_Cos_40690893824480063    268  -70.66849 -118.13646   39.11667   -0.11793
_Sky_3284212846    269  -62.15705 -124.08644   39.13494   -0.09146
_Cos_40690893824479902    270  -72.30751 -125.97156   39.14055   -0.12268
_Cos_40690898119426432    271  -60.29371 -130.68540   39.15508   -0.08548
_Cos_40690893824480267    272  -69.39102 -134.87230   39.16767   -0.11335
_Cos_40690756385512403    273  -64.52261 -138.60081   39.17906   -0.09822
_Sky_3284190607    274  -69.64693 -143.51546   39.19385   -0.11379
_Cos_40690756385529666    275  -64.42222 -147.34937   39.20554   -0.09757
_Star_2500245667256214656    276  -69.65869 -150.81597   39.21590   -0.11351
_Cos_40690756385528529    334  -73.11017 -149.55568   39.21202   -0.12416
_Cos_40690760680473060    277  -59.77270 -156.51718   39.23326   -0.08290
_Sky_3284199547    278  -69.93749 -160.10862   39.24383   -0.11395
_Cos_40696253943666547    279  -65.48018 -165.66837   39.26059   -0.10003
_Sky_3284229956    280  -69.69321 -167.76731   39.26676   -0.11284
_Sky_3284228937    281  -62.76062 -172.40151   39.28076   -0.09139
_Cos_40696253943666331    282  -67.11426 -175.69418   39.29046   -0.10456
_Cos_40696253943650580    283  -63.55332 -179.77134   39.30266   -0.09347
_Cos_40696253943665898    284  -70.76912 -181.71660   39.30822   -0.11542
_Cos_40691168702389672    286  -78.14933   42.26830   38.61917   -0.14425
_Star_2500233194671006336    823  -77.18067   48.33820   38.60029   -0.14126
_Cos_40691168702371148    288  -78.66368   33.76825   38.64562   -0.14582
_Cos_40691168702388884    289  -84.79500   32.22726   38.65053   -0.16479
_Sky_3284178122    290  -76.40520   27.59558   38.66479   -0.13880
_Sky_3284172344    291  -83.52675   24.08742   38.67584   -0.16083
_Cos_40691168702389754    292  -78.85606   21.53125   38.68372   -0.14635
_Cos_40691168702389546    293  -80.20461   18.49409   38.69320   -0.15051
_Cos_40691168702371510    294  -75.55639   10.81869   38.71705   -0.13604
_Cos_40691168702390129    296  -75.58890    8.57114   38.72406   -0.13612
_Cos_40691168702389025    297  -84.77996    2.77040   38.74225   -0.16453
_Cos_40691168702371481    298  -75.90425   -2.20232   38.75764   -0.13698
_Cos_40691168702388940    299  -84.12589   -6.74419   38.77188   -0.16239
_Cos_40691168702390382    300  -74.34548  -12.32174   38.78917   -0.13201
_Sky_3284165492    301  -82.66242  -16.32841   38.80172   -0.15772
_Sky_3284215539    302  -75.78732  -20.07584   38.81335   -0.13637
_Cos_40691031263434933    303  -85.27154  -23.46481   38.82396   -0.16568
_Cos_40691031263435325    305  -82.00212  -30.29635   38.84521   -0.15544
_Cos_40691031263436427    306  -74.65125  -38.89914   38.87195   -0.13250
_Cos_40691031263436036    308  -76.74238  -40.67799   38.87749   -0.13894
_Cos_40691031263435179    307  -82.44617  -39.42928   38.87361   -0.15663
_Cos_40691031263435298    309  -83.02635  -49.53461   38.90501   -0.15819
_Cos_40691031263436455    310  -74.99602  -50.71691   38.90868   -0.13331
_Cos_40691031263417060    311  -82.28919  -59.33068   38.93540   -0.15567
_Sky_3284180934    312  -75.87757  -60.54736   38.93919   -0.13581
_Sky_3284184248    313  -83.04267  -64.10902   38.95021   -0.15787
_Cos_40691031263436133    314  -76.63970  -70.81471   38.97100   -0.13789
_Cos_40691031263435652    315  -79.82372  -70.29237   38.96936   -0.14775
_Cos_40690893824479345    316  -75.25069  -79.20093   38.99694   -0.13336
_Cos_40690893824463297    317  -82.54529  -83.04319   39.00874   -0.15577
_Cos_40690893824479226    318  -77.06244  -83.35604   39.00975   -0.13884
_Cos_40690893824478317    319  -85.30318  -86.78042   39.02024   -0.16416
_Cos_40690893824478687    321  -81.56473  -92.27385   39.03720   -0.15245
_Cos_40690893824479567    320  -74.51518  -95.82346   39.04820   -0.13057
_Cos_40690893824479144    322  -77.72285 -103.50270   39.07176   -0.14021
_Cos_40690893824463171    323  -84.06508 -106.81562   39.08182   -0.15962
_Cos_40690893824479393    324  -75.75402 -111.05986   39.09495   -0.13387
_Cos_40690893824463362    325  -82.20595 -116.04146   39.11008   -0.15354
_Cos_40690893824462885    383  -86.62300 -108.76532   39.08775   -0.16741
_Cos_40690893824463704    326  -79.01862 -117.67197   39.11512   -0.14367
_Cos_40690893824478652    327  -82.02364 -120.90444   39.12493   -0.15278
_Cos_40690893824479434    328  -75.55305 -124.38691   39.13566   -0.13274
_Sky_3284173507    329  -83.65604 -128.15837   39.14699   -0.15748
_Star_2500239830396102912    330  -77.00575 -130.60420   39.15456   -0.13695
_Cos_40690756385527195    331  -83.45872 -138.52076   39.17843   -0.15641
_Sky_3284168272    332  -76.44672 -139.73510   39.18227   -0.13484
_Sky_3284178149    333  -83.07628 -143.76668   39.19431   -0.15499
_Sky_3284195468    335  -83.57044 -151.56712   39.21781   -0.15611
_Cos_40690756385510734    336  -78.13329 -155.35541   39.22935   -0.13928
_Cos_40690756385527297    337  -82.91149 -160.75016   39.24540   -0.15362
_Sky_3284165035    338  -76.83411 -164.02290   39.25538   -0.13487
_Cos_40690756385510357    339  -81.07060 -165.23551   39.25887   -0.14775
_Sky_3284253412    340  -76.73628 -172.35631   39.28025   -0.13414
_Cos_40696253943665560    342  -75.21380 -177.23522   39.29480   -0.12923
_Cos_40691306141323735    343  -88.58252   51.30060   38.59136   -0.17651
_Cos_40691168702388249    345  -90.22211   41.91254   38.62054   -0.18158
_Sky_3284169018    346  -96.61954   40.34532   38.62555   -0.20131
_Cos_40691168702387088    348  -97.16511   29.48547   38.65930   -0.20298
_Cos_40691168702369746    349  -90.06246   25.60731   38.67123   -0.18104
_Cos_40691168702386753    350 -100.18939   20.99731   38.68574   -0.21226
_Cos_40691168702388819    351  -85.90571   20.37518   38.68744   -0.16817
_Cos_40691168702369340    352  -93.40780   14.77108   38.70500   -0.19131
_Cos_40691168702370067    353  -87.45492   12.21294   38.71287   -0.17290
_Cos_40691168702387197    354  -96.65115    5.33594   38.73441   -0.20123
_Sky_3284199708    355  -89.98481    3.67946   38.73948   -0.18064
_Cos_40691168702387732    358  -93.49010   -6.52741   38.77130   -0.19134
_Sky_3284176481    359  -89.23500  -11.94282   38.78812   -0.17812
_Cos_40691031263433617    360  -93.76769  -16.96539   38.80378   -0.19204
_Cos_40691031263433362    362  -95.57359  -26.63351   38.83386   -0.19744
_Cos_40691031263434152    363  -90.41198  -30.13704   38.84474   -0.18144
_Cos_40691031263432576    364 -100.70315  -30.80482   38.84684   -0.21317
_Cos_40691031263433931    365  -91.85082  -36.02519   38.86305   -0.18576
_Cos_40691031263415757    366  -93.28987  -40.76654   38.87778   -0.19010
_Sky_3284185447    367  -89.69509  -44.43658   38.88917   -0.17892
_Sky_3284191311    368  -96.86908  -48.42662   38.90155   -0.20095
_Cos_40691031263416271    369  -88.97980  -55.13992   38.92239   -0.17645
_Cos_40691031263433293    370  -96.43251  -57.60080   38.92998   -0.19936
_Sky_3284191082    371  -90.26719  -60.20729   38.93809   -0.18028
_Cos_40691031263433439    372  -95.19656  -65.10234   38.95321   -0.19533
_Cos_40691031263434389    373  -88.90072  -69.56017   38.96704   -0.17580
_Star_2500238279912438144    374  -96.34034  -71.88031   38.97415   -0.19864
_Cos_40690893824477731    375  -90.20292  -76.73383   38.98920   -0.17959
_Sky_3284209812    376  -97.15906  -79.67508   38.99820   -0.20090
_Cos_40690893824477880    377  -88.85175  -80.70471   39.00147   -0.17530
_Sky_3284198386    378  -97.04072  -87.80233   39.02324   -0.20025
_Cos_40690893824462362    379  -91.11700  -92.51766   39.03783   -0.18186
_Cos_40690893824476755    380  -98.47505  -93.19884   39.03981   -0.20445
_Cos_40690893824477195    381  -94.30895 -100.91522   39.06357   -0.19135
_Sky_3284181234    382  -97.61356 -103.88863   39.07262   -0.20137
_Cos_40690893824477165    384  -94.58776 -114.36517   39.10472   -0.19164
_Cos_40690893824477833    385  -89.34476 -115.91488   39.10956   -0.17548
_Cos_40690893824476915    386  -97.75350 -122.47251   39.12936   -0.20096
