# Exposure 1: duration 900s, RA: 37.45, Dec: -0.3, PA: 0.0
# Target    Fiber          X          Y         RA        DEC
_Cos_40691847307217200    385  -90.96049 -115.29651   37.80765   -0.58047
_Star_2500143515754375168    386  -96.48199 -121.67636   37.82697   -0.59711
_Sky_2865047302    387  -90.41539 -124.59451   37.83600   -0.57839
_Sky_2865092021    388  -97.63331 -127.88835   37.84583   -0.60033
_Sky_2865050061    389  -90.20211 -132.64367   37.86046   -0.57736
_Cos_40691709868266878    390 -100.76533 -136.42295   37.87161   -0.60946
_Cos_40691709868268826    391  -87.92693 -139.50795   37.88132   -0.57005
_Cos_40691709868267471    392  -96.34772 -144.73712   37.89686   -0.59552
_Cos_40691709868267399    394  -97.36120 -153.05960   37.92186   -0.59814
_Cos_40691709868268972    395  -87.98859 -158.03484   37.93711   -0.56927
_Cos_40691709868267298    396  -98.25590 -161.82609   37.94809   -0.60033
_Cos_40691709868268457    397  -90.55613 -164.24265   37.95560   -0.57675
