# Exposure 1: duration 900s, RA: 129.39999999999998, Dec: -0.25, PA: 0.0
# Target    Fiber          X          Y         RA        DEC
_Cos_40959303510678721    291  -83.79986   27.67509  129.31474   -0.51171
_Sky_2867615439    292  -75.61403   19.73463  129.33933   -0.48630
_Cos_40959303510660934    293  -82.07237   18.98341  129.34177   -0.50630
_Cos_40959166071727224    353  -86.54707   12.88384  129.36085   -0.52010
_Star_3073673519814525312    294  -74.00683   12.13166  129.36300   -0.48125
_Sky_2867580425    295  -83.24910    7.82364  129.37657   -0.50984
_Star_3073673416735304064    296  -77.12726    5.53144  129.38363   -0.49086
_Cos_40959166071727516    297  -84.40934    2.76514  129.39235   -0.51338
_Sky_2867592204    298  -75.93961   -4.49027  129.41486   -0.48705
_Cos_40959166071708005    299  -85.53004  -11.07679  129.43549   -0.51666
_Sky_2867568994    300  -76.02493  -12.40884  129.43955   -0.48720
_Cos_40959166071727712    301  -81.52905  -17.41361  129.45520   -0.50418
_Sky_2867571127    302  -75.97204  -20.17191  129.46375   -0.48692
_Sky_2867617981    303  -82.80559  -23.62450  129.47455   -0.50802
_Star_3073673936426965120    304  -75.50108  -27.17702  129.48557   -0.48533
_Cos_40959166071727901    307  -83.03798  -38.42481  129.52061   -0.50845
_Cos_40959028632772384    308  -77.18281  -46.71664  129.54638   -0.49014
_Sky_2867594181    309  -82.57448  -48.06225  129.55057   -0.50679
_Cos_40959028632772225    310  -78.18581  -51.79276  129.56215   -0.49312
_Cos_40959028632754302    313  -83.31018  -58.87550  129.58413   -0.50879
_Cos_40959028632754703    311  -80.39217  -58.05017  129.58157   -0.49979
_Cos_40959028632770846    371  -87.11001  -57.57924  129.58010   -0.52057
_Sky_2867598082    312  -75.65927  -60.07241  129.58785   -0.48510
_Cos_40959028632772817    314  -74.16597  -68.86926  129.61513   -0.48024
_Cos_40959028632754514    315  -81.82848  -68.87712  129.61512   -0.50394
_Sky_2867668831    316  -76.02920  -75.81594  129.63662   -0.48581
_Cos_40964526190908914    317  -83.51255  -82.47837  129.65715   -0.50872
_Cos_40964526190909473    318  -78.49015  -85.58700  129.66678   -0.49311
_Cos_40964526190893033    319  -79.55369  -88.50544  129.67577   -0.49630
_Cos_40964526190893211    320  -78.08119  -94.03250  129.69281   -0.49157
_Cos_40964526190908978    321  -83.30420  -98.72813  129.70720   -0.50751
_Star_3073629539348485248    322  -74.52545 -101.17800  129.71482   -0.48035
_Cos_40964388751958169    323  -81.94385 -105.57191  129.72822   -0.50306
_Sky_2867670802    325  -82.89578 -112.15102  129.74836   -0.50573
_Cos_40964388751941717    326  -76.81712 -114.28166  129.75497   -0.48694
_Sky_2867635446    327  -83.66681 -120.21569  129.77299   -0.50777
_Cos_40964388751941775    328  -76.58481 -126.14698  129.79120   -0.48575
_Cos_40964388751940318    329  -86.24348 -126.71391  129.79274   -0.51540
_Cos_40964388751958746    330  -77.75407 -132.48255  129.81045   -0.48907
_Cos_40964388751957726    331  -85.78196 -136.83640  129.82348   -0.51351
_Cos_40964388751941601    334  -78.02336 -150.81046  129.86589   -0.48905
_Cos_40964388751957849    335  -85.28484 -154.33356  129.87630   -0.51110
_Sky_2867624652    339  -82.98300 -168.34363  129.91831   -0.50330
_Star_3073617650879166208    341  -81.28536 -177.25935  129.94489   -0.49761
_Cos_40964251313004509    399  -86.07609 -173.87101  129.93466   -0.51240
_Sky_2867670782    342  -76.22618 -180.79908  129.95556   -0.48198
_Sky_2867609692    345  -89.62769   43.84939  129.26456   -0.52977
_Cos_40959303510659517    346  -93.75421   41.04194  129.27338   -0.54250
_Cos_40959303510676956    348  -95.21436   29.04464  129.31070   -0.54698
_Cos_40959303510659900    349  -90.90253   29.08784  129.31048   -0.53367
_Sky_2867586347    350  -96.68832   23.75521  129.32718   -0.55150
_Cos_40959303510677863    351  -86.80078   20.58082  129.33688   -0.52094
_Cos_40959303510658679    352 -100.87429   17.16475  129.34776   -0.56436
_Sky_2867593427    355  -89.84405    4.25467  129.38778   -0.53020
_Cos_40959166071706699    356  -94.31236    1.63755  129.39599   -0.54398
_Sky_2867585461    357  -89.33934   -4.44363  129.41486   -0.52854
_Cos_40959166071725969    358  -93.90270   -6.72019  129.42200   -0.54260
_Cos_40959166071705827    416 -100.85525   -5.96310  129.41972   -0.56406
_Sky_2867594326    359  -89.32648  -12.13435  129.43882   -0.52839
_Cos_40959166071725200    360  -98.72788  -14.53343  129.44637   -0.55737
_Star_3073625076878919680    362  -95.54158  -24.75919  129.47816   -0.54736
_Cos_40959166071726847    363  -89.12030  -26.00773  129.48201   -0.52751
_Cos_40959166071724589    364 -101.71901  -32.78401  129.50313   -0.56623
