# Exposure 1: duration 900s, RA: 38.050000000000004, Dec: 1.3, PA: 0.0
# Target    Fiber          X          Y         RA        DEC
_Cos_41760572609417589    517 -138.05452   67.89459   37.84161    0.87214
_Cos_41760572609418659    516 -130.07988   65.22119   37.84954    0.89633
_Cos_41760435170445676    518 -130.71733   59.16723   37.86823    0.89431
_Sky_3294175395    519 -138.60678   55.74136   37.87907    0.87029
_Cos_41760435170445154    520 -135.24378   50.00870   37.89664    0.88045
_Cos_41760435170463325    521 -138.22814   44.71227   37.91309    0.87134
_Star_2500608888345985792    523 -137.36890   37.61752   37.93499    0.87391
_Sky_3294168033    524 -132.02362   35.83654   37.94036    0.89016
_Cos_41760435170444949    525 -137.14747   28.53307   37.96309    0.87456
_Cos_41760435170464216    526 -132.60668   28.85490   37.96199    0.88838
_Cos_41760435170463385    527 -139.54869   26.01595   37.97093    0.86727
_Sky_3294185421    528 -131.97652   20.03828   37.98928    0.89032
_Cos_41760435170463673    529 -137.15634   19.05170   37.99244    0.87455
_Cos_41760435170464279    530 -132.52162   12.67891   38.01210    0.88869
_Cos_41760435170444558    531 -140.58641    5.56474   38.03426    0.86421
_Cos_41760435170463999    532 -134.42810    1.70744   38.04613    0.88298
_Cos_41760297731509702    533 -135.51093   -2.43825   38.05899    0.87973
_Cos_41760297731492134    534 -132.57431   -2.11396   38.05796    0.88867
_Cos_41760297731509664    535 -135.53804   -9.10191   38.07964    0.87974
_Sky_3294193105    536 -131.71345  -12.70078   38.09077    0.89145
_Cos_41760297731508940    537 -142.90078  -14.95037   38.09779    0.85747
_Cos_41760297731510402    538 -129.23841  -18.11543   38.10754    0.89909
_Sky_3294167367    539 -138.55652  -24.34110   38.12685    0.87084
_Cos_41760297731509315    541 -139.54959  -34.13418   38.15714    0.86806
_Cos_41760297731491207    543 -140.74707  -39.55802   38.17390    0.86457
_Star_2500600706432707456    544 -134.91296  -45.55461   38.19246    0.88247
_Cos_41760297731509142    545 -141.09826  -51.00877   38.20924    0.86386
_Cos_41760297731491510    547 -138.11181  -54.44263   38.21987    0.87303
_Star_2500600397194994048    548 -130.38517  -61.08602   38.24046    0.89675
_Cos_41760160292558613    549 -137.48021  -63.61005   38.24813    0.87528
_Cos_41760160292539042    550 -134.10275  -69.02248   38.26485    0.88574
_Cos_41760160292559005    552 -135.81008  -77.59613   38.29118    0.88091
_Star_2500553152554734976    553 -140.24650  -80.79526   38.30089    0.86762
_Sky_3294158982    554 -132.06481  -83.78449   38.31026    0.89255
_Sky_3294175745    555 -138.95168  -87.63257   38.32188    0.87186
_Sky_3294165599    556 -131.61919  -92.37705   38.33660    0.89431
_Cos_41760160292558181    557 -141.27666  -94.65565   38.34329    0.86519
_Cos_41760160292559607    558 -132.24433 -104.30849   38.37304    0.89302
_Cos_41760160292538233    559 -139.88485 -105.38386   38.37606    0.86998
_Cos_41760160292559129    560 -135.22096 -108.67827   38.38626    0.88426
_Cos_41760160292558882    561 -136.79677 -113.68604   38.40142    0.87979
_Sky_3294189750    562 -131.61852 -115.64537   38.40757    0.89556
_Sky_3294190369    563 -139.06391 -120.47043   38.42191    0.87337
_Sky_3294178195    564 -131.53941 -124.00172   38.43292    0.89630
_Cos_41760022853601941    565 -140.42561 -129.25414   38.44840    0.86986
_Star_2502053711048642688    566 -132.76724 -130.63125   38.45292    0.89302
_Cos_41760022853584455    567 -140.12962 -138.23078   38.47545    0.87139
_Sky_3294185320    568 -131.84991 -140.35701   38.48226    0.89645
_Sky_3294192470    569 -138.26013 -144.16423   38.49336    0.87744
_Sky_3294199930    570 -131.95401 -147.67268   38.50421    0.89667
_Cos_41760572609416468    571 -147.38530   85.67299   37.78748    0.84433
_Cos_41760568314456242    572 -150.23049   78.19597   37.81051    0.83556
_Star_2500607994992722560    573 -141.55525   76.84796   37.81424    0.86172
_Cos_41760568314437139    574 -152.27343   71.67988   37.83058    0.82925
_Cos_41760572609416799    575 -144.83601   64.55699   37.85215    0.85155
_Cos_41760568314456231    576 -150.02233   61.22056   37.86262    0.83583
_Cos_41760572609397821    577 -143.14921   61.47197   37.86158    0.85660
