# Exposure 1: duration 900s, RA: 37.050000000000004, Dec: -3.8, PA: 0.0
# Target    Fiber          X          Y         RA        DEC
_Cos_38558232108629038    250  -70.23178  -48.69012   37.20275   -4.01859
_Cos_38558236403583654    251  -62.99719  -53.25380   37.21695   -3.99604
_Cos_38558232108629757    252  -67.32510  -58.07954   37.23198   -4.00936
_Sky_3264101912    253  -61.86055  -60.32709   37.23897   -3.99236
_Cos_38558232108629464    254  -68.46379  -64.83035   37.25298   -4.01273
_Cos_38558232108628591    312  -72.66225  -60.94752   37.24090   -4.02583
_Cos_38558232108630435    255  -64.35142  -68.67086   37.26491   -3.99988
_Cos_38558232108628741    256  -71.82945  -72.23904   37.27597   -4.02296
_Sky_3264120877    257  -61.86288  -76.08363   37.28793   -3.99197
_Cos_38558094669652717    258  -69.91460  -80.79478   37.30250   -4.01679
_Cos_38558098964629843    259  -61.07433  -82.11565   37.30663   -3.98937
_Sky_3264112168    260  -69.57004  -88.35382   37.32590   -4.01549
_Cos_38558094669672182    318  -73.43971  -85.45107   37.31689   -4.02755
_Cos_38558098964630060    261  -60.44883  -93.38854   37.34150   -3.98711
_Cos_38558094669673211    262  -67.05616  -95.67862   37.34854   -4.00749
_Cos_38558098964629764    263  -61.89342 -102.41444   37.36934   -3.99131
_Cos_38558094669672852    264  -68.81823 -106.50113   37.38186   -4.01258
_Sky_3264111056    265  -62.53104 -107.62679   37.38538   -3.99311
_Sky_3264143922    266  -69.75772 -111.84207   37.39827   -4.01529
_Cos_38558098964611602    267  -62.38975 -114.67156   37.40703   -3.99244
_Sky_3264142688    268  -69.73047 -120.05499   37.42345   -4.01490
_Cos_38558094669673632    269  -64.83381 -124.18311   37.43614   -3.99965
_Cos_38558094669672959    270  -68.85671 -128.74284   37.45001   -4.01188
_Cos_38558094669672231    328  -73.59810 -126.14543   37.44201   -4.02658
_Cos_38558098964611460    271  -63.55693 -131.66506   37.45900   -3.99543
_Cos_38558094669672739    272  -69.96518 -134.23708   37.46674   -4.01507
_Cos_38557961525676641    273  -62.63321 -140.01679   37.48443   -3.99226
_Cos_38557957230719069    274  -70.68236 -141.84647   37.48985   -4.01695
_Cos_38557961525676522    275  -63.81259 -146.03063   37.50266   -3.99565
_Cos_38557961525676502    277  -63.03583 -151.63516   37.51963   -3.99303
_Cos_38557957230719519    276  -67.73068 -152.99012   37.52364   -4.00739
_Sky_3264103126    278  -69.46601 -160.31665   37.54567   -4.01237
_Cos_38557961525677001    279  -60.00725 -164.07943   37.55717   -3.98319
_Cos_38557957230718995    280  -71.66193 -169.33573   37.57267   -4.01865
_Cos_38557957230719403    282  -68.80169 -172.74359   37.58292   -4.00972
_Cos_38557957230719046    284  -71.40883 -179.83752   37.60399   -4.01732
_Cos_38557961525676559    283  -63.85734 -179.67711   37.60371   -3.99425
_Cos_38557957230720055    285  -65.54261 -189.22171   37.63197   -3.99891
_Cos_38558369547573918    286  -78.46957   42.72328   36.91742   -4.04523
_Cos_38558369547557712    288  -74.20281   38.51680   36.93045   -4.03201
_Cos_38558369547573628    289  -80.40289   33.64463   36.94577   -4.05120
_Cos_38558369547572918    349  -86.61708   30.17344   36.95671   -4.07041
_Sky_3264127354    290  -76.50839   27.85416   36.96376   -4.03911
_Cos_38558369547573672    291  -80.47523   20.84844   36.98570   -4.05136
_Cos_38558369547573414    293  -82.44529   19.78647   36.98905   -4.05746
_Cos_38558369547574589    292  -74.02694   22.49929   36.98044   -4.03139
_Cos_38558369547574294    294  -74.88263   11.71296   37.01415   -4.03396
_Cos_38558369547573065    295  -85.20733    9.86640   37.02006   -4.06593
_Cos_38558369547574479    296  -74.48483    6.94576   37.02904   -4.03269
_Cos_38558369547573152    297  -83.80652   -1.61839   37.05591   -4.06147
_Cos_38558369547557394    298  -76.73869   -3.59519   37.06201   -4.03956
_Cos_38558369547573309    299  -83.36796   -9.02864   37.07905   -4.06002
_Cos_38558369547555961    359  -87.38142   -8.66778   37.07796   -4.07244
_Cos_38558369547574504    300  -74.60416  -11.31310   37.08611   -4.03284
_Cos_38558232108604628    301  -81.39845  -17.59224   37.10578   -4.05380
_Cos_38558232108627499    302  -77.54984  -20.49202   37.11481   -4.04183
_Cos_38558232108626584    303  -81.90816  -24.53992   37.12747   -4.05526
_Cos_38558232108627970    304  -75.46641  -28.69331   37.14040   -4.03523
_Cos_38558232108625916    305  -84.25561  -33.83720   37.15648   -4.06234
_Cos_38558232108605172    306  -78.37308  -38.25987   37.17026   -4.04405
_Cos_38558232108604914    307  -79.92813  -39.54172   37.17426   -4.04883
_Cos_38558232108627897    308  -75.44179  -42.88069   37.18465   -4.03487
_Sky_3264100971    309  -83.27455  -47.80761   37.20001   -4.05900
_Cos_38558232108605832    310  -74.29605  -49.54426   37.20541   -4.03117
_Sky_3264106181    311  -83.49126  -56.00889   37.22553   -4.05947
_Cos_38558232108626769    313  -81.14989  -64.34469   37.25143   -4.05200
_Cos_38558232108627302    314  -79.18201  -65.90775   37.25630   -4.04588
_Cos_38558232108626249    315  -84.04562  -73.49508   37.27981   -4.06068
_Sky_3264110589    316  -75.71328  -75.93893   37.28743   -4.03487
_Sky_3264110989    317  -83.38642  -80.46000   37.30138   -4.05843
_Sky_3264098530    319  -82.74084  -88.08243   37.32495   -4.05618
_Cos_38558094669671494    320  -77.07624  -93.49049   37.34170   -4.03852
_Cos_38558094669670399    321  -84.47324  -94.59505   37.34503   -4.06130
_Cos_38558094669651407    322  -78.52054  -97.95381   37.35545   -4.04282
_Cos_38558094669671088    323  -79.98649 -102.77574   37.37028   -4.04717
_Cos_38558094669671360    324  -78.90497 -109.15569   37.38991   -4.04360
_Cos_38558094669670306    325  -85.47467 -113.71202   37.40378   -4.06363
_Cos_38558094669651425    326  -78.63000 -115.86944   37.41050   -4.04249
_Cos_38558094669670903    327  -81.07137 -118.26718   37.41781   -4.04990
_Sky_3264143122    329  -83.05903 -128.20173   37.44812   -4.05558
_Cos_38558094669671243    330  -79.22185 -129.92797   37.45345   -4.04371
_Sky_3264109356    331  -83.34470 -135.55682   37.47050   -4.05611
_Sky_3264095429    332  -76.76832 -140.06993   37.48435   -4.03572
_Cos_38557957230697028    333  -83.03210 -144.25079   37.49688   -4.05473
_Cos_38557957230717716    334  -78.38693 -146.06998   37.50249   -4.04041
_Cos_38557957230717307    335  -82.33725 -155.31541   37.53030   -4.05204
_Cos_38557957230718297    336  -75.42042 -156.12236   37.53291   -4.03082
_Sky_3264112412    337  -83.48456 -159.52890   37.54294   -4.05532
_Star_2489325974899492864    338  -76.11564 -162.63207   37.55247   -4.03262
_Cos_38557957230697313    339  -81.61247 -168.30893   37.56931   -4.04911
_Cos_38557957230718414    340  -75.60754 -174.14774   37.58693   -4.03045
_Cos_38557957230696982    341  -83.91077 -176.05697   37.59235   -4.05566
_Cos_38557957230718382    342  -75.87265 -182.07469   37.61050   -4.03081
_Cos_38558506986530393    343  -86.27465   52.62287   36.88677   -4.06936
_Cos_38558369547572279    345  -91.38123   43.57691   36.91504   -4.08515
_Cos_38558369547554320    346  -99.10780   41.82236   36.92068   -4.10897
_Cos_38558369547571391    350  -98.24575   25.91790   36.97019   -4.10629
_Sky_3264095308    351  -89.89737   19.58499   36.98980   -4.08050
_Cos_38558369547571224    352  -99.60900   14.31886   37.00637   -4.11043
_Cos_38558369547572546    353  -89.40369   10.91447   37.01685   -4.07891
_Cos_38558369547572638    355  -88.57659    7.81689   37.02651   -4.07633
_Cos_38558369547571608    354  -96.50596    8.53272   37.02438   -4.10082
_Cos_38558369547571287    356  -98.83579    3.45038   37.04026   -4.10796
_Cos_38558369547572246    357  -91.67361   -3.32080   37.06131   -4.08578
_Cos_38558369547571813    358  -94.91832   -6.82186   37.07227   -4.09575
_Cos_38558232108623738    360  -96.18046  -14.96623   37.09769   -4.09952
_Cos_38558232108624111    362  -94.10706  -22.86614   37.12231   -4.09299
_Cos_38558232108624754    363  -90.85813  -29.39655   37.14266   -4.08284
_Cos_38558232108623083    364  -98.99024  -35.61868   37.16206   -4.10779
_Cos_38558232108624486    365  -91.82677  -36.14192   37.16368   -4.08569
_Sky_3264137619    366  -97.75296  -39.97375   37.17562   -4.10388
_Cos_38558232108625186    367  -89.02883  -45.23060   37.19199   -4.07684
_Cos_38558232108623634    368  -96.51184  -51.04112   37.21005   -4.09978
_Cos_38558232108603487    369  -88.34716  -50.27517   37.20768   -4.07461
_Cos_38558232108601970    370  -97.69579  -56.62261   37.22738   -4.10327
_Sky_3264129966    371  -90.42533  -59.99179   37.23788   -4.08077
_Cos_38558232108623499    372  -95.94621  -62.37925   37.24526   -4.09771
_Cos_38558232108624386    373  -92.61188  -67.52339   37.26124   -4.08729
_Cos_38558232108623172    374  -99.04456  -73.93997   37.28106   -4.10688
_Cos_38558094669668688    375  -93.83302  -77.11616   37.29094   -4.09074
_Cos_38558094669668255    376  -96.39636  -79.20511   37.29738   -4.09855
_Cos_38558094669669437    377  -89.86573  -86.52895   37.32008   -4.07820
_Cos_38558094669668330    378  -96.63370  -87.10242   37.32177   -4.09899
_Cos_38558094669669187    379  -91.40448  -92.64128   37.33892   -4.08271
_Cos_38558094669648411    380  -97.12772  -95.34973   37.34718   -4.10019
_Cos_38558094669669529    381  -89.76868 -100.80001   37.36407   -4.07736
_Cos_38558094669668032    382  -98.61482 -103.40158   37.37192   -4.10442
_Cos_38558094669649272    383  -91.95097 -105.50255   37.37849   -4.08388
_Cos_38558094669648143    384  -99.00966 -110.60567   37.39401   -4.10531
